person_gender_female,person_gender_male,person_education_Associate,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_No,previous_loan_defaults_on_file_Yes,person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,loan_status
0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,43.0,55864.0,15,1195220.0,15.7,0.23,13.0,643,1
0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,45.0,64062.0,23,1195220.0,6.92,0.2,15.0,648,0
1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,38.0,100546.0,15,2206560.0,14.91,0.24,12.0,647,1
0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,49.0,114922.0,25,275820.0,5.42,0.03,12.0,638,0
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,45.0,41402.0,23,367760.0,6.39,0.1,11.0,641,0
1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,37.0,114957.0,14,298805.0,13.35,0.03,13.0,715,0
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,37.0,79056.0,14,1195220.0,12.99,0.16,12.0,605,0
0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,39.0,114652.0,17,1838800.0,14.84,0.17,11.0,546,0
0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,38.0,81341.0,17,1195220.0,11.01,0.16,17.0,594,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,41.0,114769.0,19,2298500.0,11.01,0.22,12.0,648,0
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,38.0,115162.0,18,1287160.0,17.74,0.12,17.0,632,0
0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,39.0,85324.0,14,1195220.0,11.99,0.15,17.0,657,0
0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,41.0,114866.0,17,1985904.0,13.92,0.19,11.0,683,0
0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,40.0,100575.0,19,257432.0,12.18,0.03,13.0,653,1
1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,44.0,100604.0,22,1103280.0,16.0,0.12,15.0,725,1
1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,38.0,115068.0,18,367760.0,9.63,0.03,12.0,686,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,44.0,115163.0,22,919400.0,10.95,0.09,15.0,629,0
0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,40.0,132788.0,16,1195220.0,9.91,0.1,17.0,630,0
1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,40.0,115858.0,18,1379100.0,12.18,0.13,14.0,704,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,37.0,157076.0,17,1195220.0,9.88,0.08,16.0,654,0
0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,38.0,116234.0,12,551640.0,6.03,0.05,16.0,660,0
0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,46.0,116422.0,21,919400.0,12.69,0.09,11.0,638,0
1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,36.0,52696.0,12,1250384.0,15.58,0.26,12.0,589,1
0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,37.0,86616.0,16,285014.0,20.0,0.04,14.0,673,1
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,42.0,116164.0,21,468894.0,5.42,0.04,14.0,641,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,40.0,55775.0,17,1254981.0,10.25,0.24,13.0,690,0
1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,45.0,80023.0,24,1254981.0,12.42,0.17,11.0,669,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,43.0,33461.0,21,1264175.0,15.31,0.41,15.0,676,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,41.0,40490.0,20,1264175.0,13.79,0.34,11.0,668,1
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,40.0,40201.0,17,1266473.5,12.98,0.34,14.0,560,1
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,42.0,81947.0,19,1268772.0,13.99,0.17,16.0,693,0
1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,40.0,115841.0,17,294208.0,11.01,0.03,17.0,693,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,38.0,39821.0,14,551640.0,8.94,0.15,16.0,632,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,38.0,115996.0,14,137910.0,14.26,0.01,14.0,682,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,37.0,117357.0,13,1195220.0,11.01,0.11,13.0,664,0
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,42.0,117375.0,18,137910.0,15.96,0.01,16.0,683,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,37.0,55061.0,12,1287160.0,11.36,0.25,16.0,696,1
1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,43.0,117691.0,19,1287160.0,11.71,0.12,13.0,608,0
0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,39.0,49797.0,14,1287160.0,16.0,0.28,17.0,712,1
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,38.0,59313.0,16,1287160.0,13.22,0.24,14.0,629,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,37.0,117480.0,14,919400.0,11.01,0.09,15.0,584,0
0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,36.0,39086.0,13,330984.0,13.49,0.09,11.0,621,0
0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,39.0,63537.0,17,1287160.0,11.71,0.22,12.0,647,0
0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,37.0,39209.0,14,1117071.0,6.62,0.31,13.0,611,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,37.0,63489.0,16,1287160.0,13.16,0.22,11.0,645,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,39.0,118746.0,18,735520.0,13.49,0.07,16.0,608,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,41.0,118503.0,16,459700.0,10.99,0.04,17.0,539,0
0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,39.0,118804.0,18,3217900.0,15.99,0.29,15.0,705,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,40.0,118736.0,20,478088.0,9.63,0.04,16.0,661,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,38.0,118520.0,16,1103280.0,10.37,0.1,17.0,669,0
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,42.0,118491.0,21,1654920.0,11.58,0.15,11.0,710,0
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,38.0,67177.0,17,1287160.0,11.48,0.21,16.0,686,0
0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,36.0,39519.0,13,110328.0,7.14,0.03,16.0,617,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,43.0,118812.0,19,551640.0,5.42,0.05,15.0,646,0
0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,41.0,118392.0,18,1103280.0,13.57,0.1,15.0,658,0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,36.0,118952.0,17,1838800.0,16.35,0.17,16.0,672,0
0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,44.0,119683.0,21,919400.0,12.68,0.08,11.0,695,0
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,44.0,119746.0,19,735520.0,9.25,0.07,14.0,614,0
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,36.0,120522.0,12,367760.0,7.74,0.03,16.0,609,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,44.0,120906.0,24,1323936.0,12.23,0.12,16.0,675,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,38.0,66031.0,12,1287160.0,11.01,0.21,17.0,688,1
0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,48.0,75541.0,26,1287160.0,12.69,0.19,12.0,663,0
0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,41.0,75551.0,20,1287160.0,8.9,0.19,17.0,651,0
0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,38.0,121157.0,17,2298500.0,14.96,0.21,13.0,594,0
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,41.0,75927.0,15,1287160.0,10.25,0.18,16.0,609,0
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,39.0,120598.0,20,1103280.0,11.01,0.1,13.0,598,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,36.0,121126.0,13,859639.0,7.51,0.08,14.0,639,0
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,45.0,120705.0,22,1471040.0,6.62,0.13,16.0,722,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,38.0,71618.0,15,1287160.0,13.8,0.2,14.0,669,1
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,37.0,38495.0,10,606804.0,5.42,0.17,12.0,614,0
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,46.0,85255.0,25,1287160.0,11.26,0.16,16.0,652,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,37.0,120956.0,15,1691696.0,5.99,0.15,15.0,623,0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,41.0,120887.0,18,551640.0,8.49,0.05,15.0,701,0
1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,42.0,91296.0,16,1287160.0,6.03,0.15,14.0,691,0
1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,37.0,106798.0,12,551640.0,11.99,0.06,12.0,608,1
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,40.0,99650.0,18,1287160.0,10.37,0.14,13.0,577,0
0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,37.0,88454.0,14,1287160.0,16.02,0.16,17.0,570,1
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,38.0,121119.0,20,505670.0,10.37,0.05,13.0,628,0
0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,47.0,121076.0,22,229850.0,9.99,0.02,15.0,664,0
0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,38.0,121160.0,18,1287160.0,13.23,0.12,14.0,661,0
1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,36.0,106229.0,10,712535.0,13.23,0.07,14.0,602,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,37.0,122930.0,13,1287160.0,11.01,0.11,13.0,557,0
0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,37.0,127205.0,13,1287160.0,6.03,0.11,11.0,625,0
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,36.0,120979.0,14,735520.0,6.76,0.07,11.0,608,0
1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,36.0,121367.0,13,551640.0,7.14,0.05,17.0,591,0
0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,45.0,150994.0,25,1287160.0,12.61,0.09,12.0,693,0
0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,36.0,152375.0,12,1287160.0,7.66,0.09,17.0,559,0
1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,36.0,157138.0,11,1287160.0,10.37,0.09,14.0,677,0
0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,45.0,148367.0,18,1287160.0,11.01,0.09,17.0,643,1
0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,48.0,121115.0,23,1379100.0,9.88,0.12,11.0,667,0
0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,39.0,121071.0,13,275820.0,7.14,0.02,11.0,653,0
0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,50.0,180681.0,27,1287160.0,6.91,0.08,12.0,634,0
0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,41.0,216986.0,18,1287160.0,6.03,0.06,15.0,544,0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,37.0,120992.0,12,882624.0,13.22,0.08,17.0,671,0
0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,42.0,121181.0,19,459700.0,14.26,0.04,15.0,487,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,39.0,120949.0,19,551640.0,14.11,0.05,16.0,613,0
1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,42.0,121189.0,19,441312.0,13.47,0.04,13.0,605,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,47.0,144056.0,26,1310145.0,7.66,0.1,16.0,629,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,40.0,120946.0,20,735520.0,9.99,0.07,15.0,690,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,36.0,120845.0,11,1838800.0,13.49,0.17,11.0,655,0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,38.0,121141.0,11,1641129.0,11.99,0.15,17.0,631,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,49.0,91096.0,27,1314742.0,7.51,0.16,16.0,683,0
0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,36.0,122064.0,11,1103280.0,11.01,0.1,14.0,670,0
0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,38.0,37078.0,15,1323936.0,12.8,0.39,17.0,654,1
0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,39.0,122453.0,16,229850.0,13.47,0.02,17.0,635,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,36.0,122428.0,17,1103280.0,5.79,0.1,11.0,694,0
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,46.0,122864.0,24,1379100.0,11.14,0.12,14.0,710,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,45.0,58814.0,22,1323936.0,8.49,0.24,15.0,702,0
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,41.0,123408.0,18,689550.0,11.49,0.06,17.0,646,0
0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,41.0,123439.0,17,643580.0,6.92,0.06,12.0,643,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,37.0,73082.0,16,1323936.0,10.62,0.2,15.0,652,0
1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,50.0,123368.0,27,1103280.0,14.96,0.1,11.0,670,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,41.0,123855.0,21,809072.0,11.58,0.07,11.0,697,0
0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,39.0,91295.0,11,1323936.0,12.53,0.16,11.0,664,0
0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,49.0,125200.0,25,1158444.0,9.32,0.1,11.0,686,0
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,38.0,103240.0,16,1323936.0,11.99,0.14,14.0,578,0
1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,38.0,125811.0,15,1379100.0,14.35,0.12,14.0,669,0
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,36.0,36948.0,17,735520.0,9.99,0.22,15.0,600,0
0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,39.0,116570.0,14,1323936.0,15.2,0.12,11.0,685,1
1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,38.0,126631.0,13,1287160.0,6.03,0.11,11.0,602,0
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,38.0,127055.0,20,1135459.0,6.62,0.1,11.0,703,0
0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,42.0,126686.0,20,220656.0,13.06,0.02,17.0,728,0
0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,42.0,51055.0,21,1333130.0,15.57,0.28,14.0,654,1
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,41.0,127355.0,19,1930740.0,10.25,0.16,15.0,686,0
0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,37.0,97371.0,11,1333130.0,11.26,0.15,14.0,620,0
0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,37.0,127242.0,13,2298500.0,12.18,0.2,15.0,643,0
0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,49.0,126735.0,28,1011340.0,9.32,0.09,13.0,690,0
0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,39.0,127013.0,17,827460.0,9.32,0.07,12.0,657,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,41.0,56661.0,20,1335428.5,11.11,0.26,16.0,507,1
1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,43.0,112795.0,19,689550.0,12.86,0.07,15.0,679,1
0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,46.0,97461.0,24,1337727.0,8.94,0.15,11.0,577,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,39.0,127383.0,18,1379100.0,6.91,0.12,15.0,503,0
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,46.0,127658.0,25,1903158.0,17.43,0.16,12.0,713,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,36.0,128226.0,13,1103280.0,11.99,0.09,15.0,609,0
0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,36.0,128160.0,15,370058.5,7.49,0.03,14.0,667,0
0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,38.0,127985.0,17,459700.0,12.99,0.04,12.0,600,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,50.0,128164.0,29,937788.0,9.32,0.08,15.0,709,0
0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,48.0,113815.0,24,2114620.0,14.96,0.2,16.0,567,1
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,46.0,129529.0,23,367760.0,13.49,0.03,14.0,669,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,38.0,129626.0,14,1379100.0,10.0,0.12,16.0,588,0
1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,36.0,129415.0,17,1195220.0,11.83,0.1,15.0,646,0
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,44.0,37141.0,19,689550.0,10.39,0.2,11.0,582,0
1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,36.0,130481.0,13,1287160.0,8.9,0.11,12.0,602,0
1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,48.0,36538.0,27,919400.0,11.01,0.27,12.0,663,0
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,40.0,130582.0,14,321790.0,11.01,0.03,15.0,616,0
0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,44.0,130566.0,18,919400.0,11.11,0.08,11.0,695,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,40.0,42980.0,16,183880.0,6.91,0.05,14.0,596,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,38.0,130810.0,17,367760.0,7.74,0.03,11.0,584,0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,36.0,130788.0,14,643580.0,7.74,0.05,14.0,584,0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,43.0,131383.0,19,1654920.0,10.75,0.14,13.0,636,0
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,47.0,131883.0,22,1471040.0,7.05,0.12,14.0,693,0
1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,44.0,131867.0,21,1176832.0,13.79,0.1,12.0,704,0
0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,41.0,133045.0,17,1838800.0,13.35,0.15,17.0,710,0
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,36.0,49185.0,14,183880.0,11.49,0.04,11.0,629,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,42.0,132575.0,23,992952.0,14.27,0.08,17.0,664,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,41.0,132836.0,20,2758200.0,9.91,0.23,11.0,624,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,36.0,132794.0,9,1471040.0,6.03,0.12,12.0,686,0
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,38.0,51098.0,14,183880.0,10.38,0.04,17.0,707,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,38.0,133334.0,15,275820.0,8.49,0.02,17.0,695,0
1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,41.0,51433.0,17,183880.0,13.23,0.04,15.0,683,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,36.0,51323.0,13,183880.0,11.14,0.04,11.0,580,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,40.0,132834.0,16,459700.0,11.49,0.04,14.0,717,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,36.0,133700.0,14,827460.0,11.01,0.07,16.0,649,0
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,38.0,133293.0,14,1103280.0,12.99,0.09,11.0,568,0
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,38.0,132866.0,14,1471040.0,11.99,0.12,17.0,623,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,45.0,133106.0,20,1838800.0,11.11,0.15,16.0,670,0
0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,49.0,132921.0,25,275820.0,7.51,0.02,16.0,701,0
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,38.0,35022.0,15,1195220.0,8.32,0.37,12.0,653,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,37.0,132422.0,13,2206560.0,11.36,0.18,11.0,660,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,40.0,60856.0,21,183880.0,11.49,0.03,17.0,662,0
1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,37.0,133003.0,15,1103280.0,7.88,0.09,16.0,686,0
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,48.0,133449.0,26,551640.0,8.94,0.04,14.0,695,0
1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,36.0,54054.0,14,183880.0,13.61,0.04,13.0,662,1
1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,36.0,133291.0,15,1379100.0,9.63,0.11,15.0,691,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,37.0,37218.0,15,1379100.0,11.01,0.4,12.0,707,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,38.0,37120.0,16,1379100.0,14.61,0.4,15.0,639,1
1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,41.0,133273.0,17,2298500.0,12.73,0.19,14.0,711,0
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,40.0,34707.0,17,147104.0,9.99,0.05,17.0,598,0
1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,41.0,34880.0,18,183880.0,7.74,0.06,16.0,681,0
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,40.0,35041.0,18,1103280.0,16.0,0.34,14.0,654,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,43.0,135558.0,24,2298500.0,14.96,0.18,15.0,641,0
0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,45.0,120721.0,23,919400.0,16.0,0.08,13.0,673,1
1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,38.0,135606.0,19,2298500.0,6.99,0.18,13.0,581,0
1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,42.0,122194.0,20,2298500.0,16.15,0.2,17.0,581,1
1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,38.0,137703.0,14,1746860.0,9.99,0.14,12.0,631,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,40.0,137915.0,18,551640.0,5.42,0.04,17.0,675,0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,42.0,137767.0,17,1765248.0,11.36,0.14,15.0,669,0
0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,40.0,138034.0,18,3217900.0,8.9,0.25,14.0,598,0
1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,46.0,138354.0,23,275820.0,8.59,0.02,17.0,700,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,42.0,138729.0,20,262029.0,11.01,0.02,12.0,625,0
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,39.0,139022.0,16,1149250.0,6.54,0.09,11.0,677,0
1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,39.0,54329.0,16,1379100.0,12.53,0.28,13.0,651,1
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,36.0,138787.0,10,919400.0,5.42,0.07,15.0,589,0
1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,49.0,55029.0,25,1379100.0,13.49,0.27,12.0,705,1
